company,site,permit,activity_reference,is_shellfishery,is_bathing_beach,spill_duration,spill_count,reporting_coverage_pct,comments
Yorkshire Water,HOLYWELL BROOK/CSO,WADC1026,A1,,,3.63,5.0,100.0,WADC1026 A1
Yorkshire Water,HOLYWELL GREEN/CSO,WRA8770,1,,,41.53,21.0,99.91,WRA8770 1
Yorkshire Water,HONLEY BRIDGE/NO 2 CSO,WRA8438,A1,,,0.0,0.0,98.73,WRA8438 A1
Yorkshire Water,HONLEY EASTGATE/CSO,WADC895,A1,,,0.23,1.0,76.81,Instrumentation Issue Impacted on availability - issue resolved WADC895 A1
Yorkshire Water,HONLEY HUDDSFLD RD/2 CSO,WRA8441,A1,,,332.2,27.0,16.31,Instrumentation Issue Impacted on availability - resolution ongoing WRA8441 A1
Yorkshire Water,HONLEY NEWTOWN/NO 2 CSO,WRA8678,A1,,,10.09,22.0,100.0,WRA8678 A1
Yorkshire Water,HOOK WATER LANE/SPS,WRA8624,2,,,114.81,120.0,99.77,WRA8624 2
Yorkshire Water,HOOKSTONE DRIVE/NO 2 CSO,27/21/0145,A1,,,0.0,0.0,100.0,27/21/0145 A1
Yorkshire Water,HOOKSTONE GRANGE WAY/CSO,27/21/0151,A1,,,1.45,3.0,100.0,27/21/0151 A1
Yorkshire Water,HOOKSTONE ROAD/CSO,27/21/0025,A1,,,498.27,93.0,99.85,27/21/0025 A1
Yorkshire Water,HOOTON PAGNELL/STW,2455,2,,,48.38,62.0,93.6,2455 2
Yorkshire Water,HOOTON ROAD/CSO,3277(SS),1,,,67.45,55.0,81.93,Instrumentation Issue Impacted on availability - resolution ongoing 3277(SS) 1
Yorkshire Water,HOOTON ROBERTS/STW,664,2,,,1153.9,65.0,98.92,664 2
Yorkshire Water,HORBURY BRIDGE/NO 2 CSO,WRA7938,1,,,0.03,1.0,100.0,WRA7938 1
Yorkshire Water,HORBURY ROAD M1/CSO,1921,A1,,,0.0,0.0,36.16,Instrumentation Issue Impacted on availability - issue resolved 1921 A1
Yorkshire Water,HORBURY/STW,C4107,2,,,1052.51,88.0,99.74,C4107 2
Yorkshire Water,HORBURY/STW/6XDWF OVERFLOW,C4107,3,,,312.0,73.0,99.74,C4107 3
Yorkshire Water,HORNSEA ROAD/CSO,H140,3,,,0.33,1.0,100.0,H140 3
Yorkshire Water,HORNSEA/CSO,WRA7863,1,,,2.26,4.0,99.85,WRA7863 1
Yorkshire Water,HORSEWOOD ROAD/CSO,WRA9138,1,,,15.1,9.0,93.34,WRA9138 1
Yorkshire Water,HORSFORTH AGY/CSO,C5440,1,,,84.62,57.0,100.0,C5440 1
Yorkshire Water,HORSFORTH RING ROAD/CSO,779,A1,,,104.34,76.0,95.87,779 A1
Yorkshire Water,HOTEL MAJESTIC/CSO,27/21/0216,14,,,2.37,4.0,100.0,27/21/0216 14
Yorkshire Water,HOUGH SIDE WORKS/CSO,C4917,A1,,,1879.78,153.0,99.8,C4917 A1
Yorkshire Water,HOUGH SIDE/CSO,WRA8575,1,,,0.0,0.0,0.0,Instrumentation Issue Impacted on availability - resolution ongoing WRA8575 1
Yorkshire Water,HOULTS LANE/CSO,WRA8440,A1,,,26.33,16.0,100.0,WRA8440 A1
Yorkshire Water,HOVINGHAM/STW,27/25/0119,A2,,,0.18,1.0,99.76,27/25/0119 A2
Yorkshire Water,HOWDEN BROAD LN/CSO,2086,1,,,120.32,99.0,0.0,2086 1
Yorkshire Water,HOWDEN ROAD/CSO,WADC1034,1,,,0.23,1.0,82.74,Instrumentation Issue Impacted on availability - issue resolved WADC1034 1
Yorkshire Water,HOWDEN/STW,1569,2,,,0.03,1.0,100.0,1569 2
Yorkshire Water,HOWSHAM/STW,27/28/0172,2,,,2.0,6.0,99.79,27/28/0172 2
Yorkshire Water,HOYLAND KING STREET/CSO,WRA7951,A1,,,0.23,1.0,98.82,WRA7951 A1
Yorkshire Water,HOYLANDSWAINE/STW/3XDWF OVERFLOW,2344,2,,,2214.27,128.0,77.82,Instrumentation Issue Impacted on availability - issue resolved 2344 2
Yorkshire Water,HOYLANDSWAINE/STW/6XDWF OVERFLOW,2344,3,,,2698.37,275.0,80.34,Instrumentation Issue Impacted on availability - resolution ongoing 2344 3
Yorkshire Water,HOYLE HOUSE BRIDGE/CSO,WRA7527,A1,,,57.76,35.0,100.0,WRA7527 A1
Yorkshire Water,HOYLE MILL LANE/CSO,WRA7707,A2,,,57.48,18.0,98.8,WRA7707 A2
Yorkshire Water,HOYLES MEMORIAL GDNS/CSO,EPR/UP3320GE,A1,,,61.32,30.0,83.96,Instrumentation Issue Impacted on availability - issue resolved EPR/UP3320GE A1
Yorkshire Water,HUDDERSFIELD LEEDS RD/CSO,WADC258,1,,,0.0,0.0,99.91,WADC258 1
Yorkshire Water,HUDDERSFIELD RD 106/CSO,WRA8659,1,,,0.0,0.0,0.0,EDM installed February 2021 WRA8659 1
Yorkshire Water,HULL ROAD ANLABY/CSO,YWUCD2/3,1,,,17.27,24.0,89.86,Instrumentation Issue Impacted on availability - issue resolved YWUCD2/3 1
Yorkshire Water,HULL ROAD YORK/CSO,27/24/0435,A1,,,590.31,26.0,100.0,27/24/0435 A1
Yorkshire Water,HULL/STW,WRA7619,3,,,7.99,6.0,96.96,WRA7619 3
Yorkshire Water,HUNGATE/NO 2 CSO,QC.27/25/0045,1,,,0.0,0.0,0.0,QC.27/25/0045 1
Yorkshire Water,HUNLOKE ROAD/CSO,1606,A1,,,0.49,4.0,100.0,1606 A1
Yorkshire Water,HUNMANBY GAP/CSO,WADC228,1,,,187.28,32.0,99.97,WADC228 1
Yorkshire Water,HUNMANBY STONEGATE/CSO,27/27/0067,A1,,,69.07,69.0,47.88,Instrumentation Issue Impacted on availability - resolution ongoing 27/27/0067 A1
Yorkshire Water,HUNMANBY/STW,QR.27/27/0017,2,,,34.96,8.0,98.88,QR.27/27/0017 2
Yorkshire Water,HUNSHELF ROAD/NO 2 CSO,WRA8524,A1,,,264.98,7.0,99.99,WRA8524 A1
Yorkshire Water,HUNSINGORE/STW,QR.27/21/0066,2,,,0.04,1.0,99.86,QR.27/21/0066 2
Yorkshire Water,HUNSWORTH LANE/NO 2 CSO,1323,A1,,,16.88,6.0,83.38,Instrumentation Issue Impacted on availability - resolution ongoing 1323 A1
Yorkshire Water,HUNTINGTON RD BRIDGE/CSO,27/24/0429,1,,,0.0,0.0,94.27,27/24/0429 1
Yorkshire Water,HUNTINGTON ROAD/CSO,27/24/0430,A1,,,6.45,9.0,99.92,27/24/0430 A1
Yorkshire Water,HUNTON LOWHALL/CSO,WA6340,1,,,62.89,8.0,99.69,WA6340 1
Yorkshire Water,HUNTON/STW,27/23/0275,2,,,436.32,45.0,99.55,27/23/0275 2
Yorkshire Water,HUSTHWAITE/STW,27/23/0280,2,,,64.62,27.0,98.87,27/23/0280 2
Yorkshire Water,HYDE PARK ROAD/CSO,27/21/0216,9,,,1.05,4.0,100.0,27/21/0216 9
Yorkshire Water,IBBOTROYD/CSO,WADC1040,A1,,,23.22,12.0,99.99,WADC1040 A1
Yorkshire Water,ILKLEY MIDDLETON/CSO,27/19/0052,1,,,312.03,40.0,99.85,27/19/0052 1
Yorkshire Water,ILKLEY ROAD/CSO,WADC640,A1,,,147.07,60.0,90.28,WADC640 A1
Yorkshire Water,ILKLEY/STW/3XDWF OVERFLOW,27/19/0045,2,,,2060.43,118.0,99.14,27/19/0045 2
Yorkshire Water,ILKLEY/STW/6XDWF OVERFLOW,27/19/0045,3,,,549.11,111.0,99.41,27/19/0045 3
Yorkshire Water,INGBIRCHWORTH/NO 2 STW,WRA7365,3,,,443.5,110.0,99.83,WRA7365 3
Yorkshire Water,INGLEBY ARNCLIFFE/STW/3XDWF,1207,2,,,21.9,30.0,100.0,1207 2
Yorkshire Water,INGLEBY CROSS/CSO,27/23/0129,A2,,,634.41,61.0,99.03,27/23/0129 A2
Yorkshire Water,INGROW BRIDGE/CSO,EPR/UP3322GR,A1,,,1.32,2.0,95.63,EPR/UP3322GR A1
Yorkshire Water,INGROW LANE/CSO,3054,A1,,,2092.35,139.0,93.8,3054 A1
Yorkshire Water,INGROW STATION/CSO,2998,7,,,0.23,1.0,100.0,2998 7
Yorkshire Water,INNFOLD FARM 1/CSO,WRA8707,1,,,3.23,4.0,90.15,WRA8707 1
Yorkshire Water,INNFOLD FARM 2/CSO,YWUCD2/120,1,,,1.02,1.0,93.28,YWUCD2/120 1
Yorkshire Water,INNFOLD FARM 3/NO 2 CSO,EPR/EP3224XJ,A1,,,1.48,1.0,91.83,EPR/EP3224XJ A1
Yorkshire Water,INNFOLD FARM 4/CSO,YWUCD2/122,1,,,2.32,6.0,70.66,Instrumentation Issue Impacted on availability - issue resolved YWUCD2/122 1
Yorkshire Water,IRON CLIFFE ROAD/CSO,WRA7029,A1,,,2.76,9.0,99.85,WRA7029 A1
Yorkshire Water,IVY HOUSE/CSO,27/29/0119,A1,,,0.0,0.0,0.0,Instrumentation Issue Impacted on availability - resolution ongoing 27/29/0119 A1
Yorkshire Water,IVY STREET/CSO,WRA8489,A1,,,190.27,9.0,99.96,WRA8489 A1
Yorkshire Water,JACK BRIDGE WEST/CSO,1897,1,,,21.63,14.0,100.0,1897 1
Yorkshire Water,JACK LANE/CSO,WRA8543,2,,,0.0,0.0,0.0,Instrumentation Issue Impacted on availability - resolution ongoing WRA8543 2
Yorkshire Water,JACKSON BRIDGE/NO 2 CSO,WRA8490,1,,,32.12,15.0,96.27,WRA8490 1
Yorkshire Water,JAMES STREET/CSO,WRA7753,A2,,,14.18,5.0,100.0,WRA7753 A2
Yorkshire Water,JAMESVILLE WAY/CSO,27/23/0286,1,,,0.0,0.0,0.0,Instrumentation Issue Impacted on availability - resolution ongoing 27/23/0286 1
Yorkshire Water,JENNY PLAIN BRIDGE/CSO,27/21/0216,10,,,40.95,24.0,99.82,27/21/0216 10
Yorkshire Water,JOHN CALVERT ROAD/CSO,WRA8713,1,,,0.0,0.0,100.0,WRA8713 1
Yorkshire Water,JOHNNY MOORES HILL/CSO,54,2,,,246.55,82.0,100.0,54 2
Yorkshire Water,JORDAN/CSO,3167(SS),1,,,35.78,20.0,100.0,3167(SS) 1
Yorkshire Water,JUBILEE TERRACE/CSO,C4958,A1,,,527.91,40.0,100.0,C4958 A1
Yorkshire Water,JUMPLES/CSO,WRA8135,A1,,,139.14,68.0,99.91,WRA8135 A1
Yorkshire Water,KEARBY/STW,27/20/0128,A2,,,340.0,38.0,99.83,27/20/0128 A2
Yorkshire Water,KEARSLEY LANE/CSO,WRA7381,1,,,5.17,6.0,100.0,WRA7381 1
Yorkshire Water,KEIGHLEY MARLEY/STW,WRA7172,A3,,,0.0,0.0,0.0,Instrumentation Issue Impacted on availability - resolution ongoing WRA7172 A3
Yorkshire Water,KEIGHLEY MARLEY/STW,WRA7172,A5,,,813.66,99.0,99.99,WRA7172 A5
Yorkshire Water,KEIGHLEY MARLEY/STW,WRA7172,A6,,,287.84,25.0,99.99,WRA7172 A6
Yorkshire Water,KEIGHLEY ROAD 76/CSO,3282(SS),A1,,,842.37,95.0,98.26,3282(SS) A1
Yorkshire Water,KELFIELD MAIN ST/CSO,27/24/0216,2,,,874.3,74.0,99.48,27/24/0216 2
Yorkshire Water,KELFIELD/STW,27/24/0211,2,,,351.23,31.0,100.0,27/24/0211 2
Yorkshire Water,KENDRAY DONCASTER RD/CSO,C4872,A1,,,13.78,9.0,85.88,Instrumentation Issue Impacted on availability - issue resolved C4872 A1
Yorkshire Water,KENT ROAD/CSO,C3961,1,,,0.0,0.0,0.0,Instrumentation Issue Impacted on availability - resolution ongoing C3961 1
Yorkshire Water,KERESFORTH ROAD/2 CSO,WRA7254,A1,,,35.67,15.0,100.0,WRA7254 A1
Yorkshire Water,KETTLEWELL/STW,27/19/0078,2,,,194.84,67.0,100.0,27/19/0078 2
Yorkshire Water,KETTLEWELL/STW,27/19/0078,3,,,0.0,0.0,100.0,27/19/0078 3
Yorkshire Water,KEXBY/STW,27/28/0180,2,,,176.02,42.0,97.14,27/28/0180 2
Yorkshire Water,KILDWICK/CSO,WRA8776,1,,,184.8,24.0,100.0,WRA8776 1
Yorkshire Water,KILHAM/STW,WRA6889,2,,,1693.76,55.0,100.0,WRA6889 2
Yorkshire Water,KILHAM/STW,WRA6889,3,,,0.0,0.0,100.0,WRA6889 3
Yorkshire Water,KILLINGHALL/NO 2 CSO,27/21/0173,A1,,,50.98,18.0,100.0,27/21/0173 A1
Yorkshire Water,KING EDWARD ST/NO 2 CSO,WRA7990,A1,,,19.15,22.0,96.46,WRA7990 A1
Yorkshire Water,KING GEORGE/CSO,WRA8072,A1,,,718.16,63.0,100.0,WRA8072 A1
Yorkshire Water,KING STREET/CSO,3482,A1,,,21.96,19.0,100.0,3482 A1
Yorkshire Water,KINGS MILL LANE/NO 2 CSO,2325,A1,,,7.78,3.0,100.0,2325 A1
Yorkshire Water,KINGS ROAD/CSO,27/21/0216,2,,,0.0,0.0,100.0,27/21/0216 2
Yorkshire Water,KINSLEY WAKEFIELD RD/CSO,WRA8375,A1,,,7.69,13.0,100.0,WRA8375 A1
Yorkshire Water,KIPPAX 80/CSO,WRA9243,A1,,,109.87,21.0,46.08,Instrumentation Issue Impacted on availability - issue resolved WRA9243 A1
Yorkshire Water,KIPPAX TANKS/CSO,WRA7538,1,,,0.0,0.0,92.6,WRA7538 1
Yorkshire Water,KIPPAX TANKS/CSO,WRA7538,2,,,0.0,0.0,94.25,WRA7538 2
Yorkshire Water,KIRBY MISPERTON/STW,27/25/0083,2,,,376.78,79.0,100.0,27/25/0083 2
Yorkshire Water,KIRK HAMMERTON/STW,27/21/0139,3,,,1109.92,75.0,99.89,27/21/0139 3
Yorkshire Water,KIRK HAMMERTON/STW,27/21/0139,2,,,112.51,32.0,99.89,27/21/0139 2
Yorkshire Water,KIRK LANE/NO 1 CSO,WRA8527,A1,,,37.35,30.0,57.14,Instrumentation Issue Impacted on availability - issue resolved WRA8527 A1
Yorkshire Water,KIRK LANE/NO 2 CSO,EPR/CB3892WX,A1,,,0.47,2.0,99.72,EPR/CB3892WX A1
Yorkshire Water,KIRK SMEATON/STW,E730(SS),2,,,193.13,23.0,99.8,E730(SS) 2
Yorkshire Water,KIRKBRIDGE LANE/CSO,WRA9274,1,,,2.52,2.0,11.31,Instrumentation Issue Impacted on availability - resolution ongoing WRA9274 1
Yorkshire Water,KIRKBY MALZEARD/STW,27/22/0048,A2,,,0.0,0.0,100.0,27/22/0048 A2
Yorkshire Water,KIRKBY MILLS/CSO,27/25/0094,1,,,0.0,0.0,99.95,27/25/0094 1
Yorkshire Water,KIRKBY MOORSIDE/NO 2 CSO,27/25/0130,A1,,,324.94,107.0,99.79,27/25/0130 A1
Yorkshire Water,KIRKBY ROAD/CSO,27/22/0082,A1,,,0.0,0.0,35.4,Instrumentation Issue Impacted on availability - resolution ongoing 27/22/0082 A1
Yorkshire Water,KIRKBYMOORSIDE/STW,27/25/0078,2,,,279.25,118.0,99.63,27/25/0078 2
Yorkshire Water,KIRKGATE CHANTRY BRDG/CSO,C4245,A1,,,54.03,17.0,98.49,C4245 A1
Yorkshire Water,KIRKHEATON TANK/CSO,3681(SS),1,,,43.13,8.0,100.0,3681(SS) 1
Yorkshire Water,KIRKLINGTON/STW/PRELIMINARY TRTSTW/3XDWF OVERFLOW ,27/23/0263,A2,,,32.07,9.0,100.0,27/23/0263 A2
Yorkshire Water,KIRTON LANE/CSO,WRA7929,1,,,19.76,52.0,0.0,WRA7929 1
Yorkshire Water,KITCHENER STREET/CSO,27/24/0460,A1,,,0.0,0.0,98.48,27/24/0460 A1
Yorkshire Water,KLONDYKE/CSO,WA6126,1,,,0.0,0.0,100.0,WA6126 1
Yorkshire Water,KNARESBOROUGH/STW,QR.27/21/0031,2,,,477.27,75.0,99.78,QR.27/21/0031 2
Yorkshire Water,KNAVESMIRE ROAD/CSO,27/24/0437,A1,,,0.0,0.0,0.0,"Instrumentation issue, resolution ongoing, additional on-site installation required 27/24/0437 A1"
Yorkshire Water,KNAVESMIRE/CSO,WADC1065,A1,,,375.48,19.0,92.66,WADC1065 A1
Yorkshire Water,KNOSTROP/CSO,WRA8145,1,,,2.1,3.0,13.55,Instrumentation Issue Impacted on availability - resolution ongoing WRA8145 1
Yorkshire Water,KNOSTROP/H LEVEL STW/3XDWF OVERFLOW,WRA6924,A2,,,535.69,94.0,96.06,WRA6924 A2
Yorkshire Water,KNOSTROP/H LEVEL STW/6XDWF OVERFLOW,WRA6924,A3,,,648.28,140.0,96.06,WRA6924 A3
Yorkshire Water,KNOSTROP/L LEVEL STW/3XDWF OVERFLOW,WRA6924,A5,,,245.16,51.0,96.84,WRA6924 A5
Yorkshire Water,KNOSTROP/L LEVEL STW/6XDWF OVERFLOW,WRA6924,A7,,,288.55,277.0,96.78,WRA6924 A7
Yorkshire Water,KNOTTINGLEY A1/CSO,WRA8732,1,,,19.56,22.0,99.76,WRA8732 1
Yorkshire Water,KNOTTINGLEY COMMON LN/CSO,WRA8781,A2,,,71.69,34.0,99.53,WRA8781 A2
Yorkshire Water,KNOTTINGLEY MARSH LN/CSO,WRA7551,1,,,222.21,35.0,100.0,WRA7551 1
Yorkshire Water,KNOTTINGLEY MARSH LN/CSO,WRA7551,2,,,71.49,22.0,0.0,WRA7551 2
Yorkshire Water,LADY ANN ROAD/CSO,2634,1,,,0.0,0.0,86.52,Instrumentation Issue Impacted on availability - issue resolved 2634 1
Yorkshire Water,LAITHES LANE/CSO,WRA7957,1,,,0.0,0.0,100.0,WRA7957 1
Yorkshire Water,LAMBERT ROAD/CSO,WRA8688,1,,,1.78,5.0,100.0,WRA8688 1
Yorkshire Water,LAMBRA ROAD/CSO,WRA7491,1,,,184.4,62.0,100.0,WRA7491 1
Yorkshire Water,LANE END FARM/CSO,WRA8182,A1,,,10.48,7.0,100.0,WRA8182 A1
Yorkshire Water,LANE HACKINGS GREEN/CSO,WRA9263,1,,,3.97,5.0,83.72,Instrumentation Issue Impacted on availability - issue resolved WRA9263 1
Yorkshire Water,LANGSETT ROAD/CSO,WRA8454,A1,,,88.15,34.0,45.54,Instrumentation Issue Impacted on availability - issue resolved WRA8454 A1
Yorkshire Water,LANGTHORNE/NO 2 STW,27/23/0305,2,,,2737.53,143.0,100.0,27/23/0305 2
Yorkshire Water,LANGTHORPE/CSO,WADC250,1,,,126.27,40.0,69.31,Instrumentation Issue Impacted on availability - issue resolved WADC250 1
Yorkshire Water,LANGWITH VALLEY/CSO,27/20/0083,2,,,0.08,1.0,100.0,27/20/0083 2
Yorkshire Water,LASCELLES LANE/CSO,27/27/0091,A2,,,11.46,19.0,99.71,27/27/0091 A2
Yorkshire Water,LAWNS LANE/CSO,2365,1,,,4.07,4.0,87.01,Instrumentation Issue Impacted on availability - issue resolved 2365 1
Yorkshire Water,LAYERTHORPE BRIDGE/CSO,27/24/0431,A1,,,84.57,72.0,100.0,27/24/0431 A1
Yorkshire Water,LEA ROAD MANSE/CSO,1828,1,,,72.62,27.0,99.97,1828 1
Yorkshire Water,LEALHOLM SCHOOL/CSO,27/29/0061,2,,,50.91,8.0,100.0,27/29/0061 2
Yorkshire Water,LEALHOLM/STW,27/29/0109,2,,,235.66,49.0,99.76,27/29/0109 2
Yorkshire Water,LEAVENTHORPE LANE 127/CSO,WRA8066,A1,,,0.0,0.0,99.94,WRA8066 A1
Yorkshire Water,LEBBERSTON TANK/CSO,3791(SS),1,,,373.13,34.0,100.0,3791(SS) 1
Yorkshire Water,LEBBERSTON/CSO,27/27/0095,A1,,,1264.13,66.0,4.23,Instrumentation Issue Impacted on availability - resolution ongoing 27/27/0095 A1
Yorkshire Water,LEDGARD WAY/CSO,WRA9084,A1,,,27.39,32.0,99.74,WRA9084 A1
Yorkshire Water,LEE BRIDGE/CSO,WRA7511,A1,,,0.23,1.0,81.42,Instrumentation Issue Impacted on availability - issue resolved WRA7511 A1
Yorkshire Water,LEE LANE/STW,E18,2,,,563.34,74.0,98.14,E18 2
Yorkshire Water,LEEDS ROAD ILKLEY/2 CSO,27/19/0024,A1,,,0.25,1.0,65.07,Instrumentation Issue Impacted on availability - issue resolved 27/19/0024 A1
Yorkshire Water,LEEDS WEST PARK/NO 2 CSO,WRA8896,1,,,17.37,29.0,100.0,WRA8896 1
Yorkshire Water,LEEMING BAR/CSO,WADC1071,A1,,,0.0,0.0,0.0,Instrumentation Issue Impacted on availability - resolution ongoing WADC1071 A1
Yorkshire Water,LEEMING BAR/STW,WRA6832,A2,,,2055.98,193.0,100.0,WRA6832 A2
Yorkshire Water,LELLEY/STW,WRA8797,2,,,23.58,10.0,99.66,WRA8797 2
Yorkshire Water,LEMONROYD/STW,WRA7220,3,,,0.0,0.0,0.0,"Instrumentation issue, resolution ongoing, additional on-site installation required WRA7220 3"
Yorkshire Water,LEMONROYD/STW,WRA7220,2,,,279.53,61.0,98.63,WRA7220 2
Yorkshire Water,LENDAL HILL/CSO,27/24/0417,A1,,,1301.57,91.0,100.0,27/24/0417 A1
Yorkshire Water,LEVEN WEST STREET/CSO,H140,2,,,0.0,0.0,100.0,H140 2
Yorkshire Water,LEVEN/STW,WRA7350,2,,,696.04,41.0,99.38,WRA7350 2
Yorkshire Water,LEYBURN RD SHEFFLD/2 CSO,WRA8500,A1,,,118.66,30.0,100.0,WRA8500 A1
Yorkshire Water,LEYBURN ROAD/CSO,27/22/0161,1,,,3.25,10.0,100.0,27/22/0161 1
Yorkshire Water,LEYBURN/STW,2846,2,,,3452.44,171.0,100.0,2846 2
Yorkshire Water,LEYBURN/STW,2846,4,,,19.43,9.0,100.0,2846 4
Yorkshire Water,LEYMOOR ROAD/CSO,WRA8587,A1,,,169.02,46.0,63.12,Instrumentation Issue Impacted on availability - issue resolved WRA8587 A1
Yorkshire Water,LIDGET BRIDGE/CSO,WRA8198,1,,,831.3,44.0,99.89,WRA8198 1
Yorkshire Water,LIDGETT PARK ROAD/CSO,WRA8059,A1,,,151.98,79.0,99.93,WRA8059 A1
Yorkshire Water,LILLANDS LANE/CSO,WADC1074,A1,,,0.0,0.0,100.0,WADC1074 A1
Yorkshire Water,LIME GROVE/CSO,WRA9249,A1,,,63.37,20.0,79.76,Instrumentation Issue Impacted on availability - issue resolved WRA9249 A1
Yorkshire Water,LIMEKILN LANE/NO 2 CSO,WADC1075,A1,,,0.58,3.0,98.48,WADC1075 A1
Yorkshire Water,LINCOLN STREET/CSO,WRA8714,A1,,,1.31,4.0,100.0,WRA8714 A1
Yorkshire Water,LINTON/CSO,WADC92,1,,,587.42,24.0,97.19,WADC92 1
Yorkshire Water,LISTING MILL FARM/CSO,2767,1,,,32.43,25.0,45.26,Instrumentation Issue Impacted on availability - resolution ongoing 2767 1
Yorkshire Water,LITTLE BARUGH/STW,27/25/0111,2,,,617.68,39.0,100.0,27/25/0111 2
Yorkshire Water,LITTLE HORTON LANE/2 CSO,WRA8106,1,,,336.31,100.0,99.87,WRA8106 1
Yorkshire Water,LITTLE LONDON 187/CSO,3239(SS),1,,,340.9,71.0,95.67,3239(SS) 1
Yorkshire Water,LITTLE LONDON ROAD/CSO,WRA9198,1,,,75.45,19.0,60.0,Instrumentation Issue Impacted on availability - resolution ongoing WRA9198 1
Yorkshire Water,LITTLE OUSEBURN/NO 2 CSO,27/24/0249,A1,,,52.65,15.0,100.0,27/24/0249 A1
Yorkshire Water,LITTLE WEIGHTON/CSO,WADC269,A2,,,328.3,25.0,90.24,WADC269 A2
Yorkshire Water,LITTLEMOOR NEWBOLD/CSO,3778(SS),A1,,,92.92,48.0,99.9,3778(SS) A1
Yorkshire Water,LIVINGSTONE ROAD/CSO,WRA8194,1,,,0.05,1.0,88.51,Instrumentation Issue Impacted on availability - resolution ongoing WRA8194 1
Yorkshire Water,LOCK STREET/CSO,YWUCD2/30,1,,,0.0,0.0,0.0,Instrumentation Issue Impacted on availability - resolution ongoing YWUCD2/30 1
Yorkshire Water,LOCKTON/STW,27/25/0125,2,,,177.12,89.0,99.64,27/25/0125 2
Yorkshire Water,LOCKWOOD SCAR/CSO,WRA9182,1,,,21.83,15.0,94.13,WRA9182 1
Yorkshire Water,LODGE FARM/NO 2 CSO,WADC1086,A1,,,95.45,62.0,78.05,Instrumentation Issue Impacted on availability - issue resolved WADC1086 A1
Yorkshire Water,LODGE LANE/CSO,2218,2,,,109.23,36.0,89.44,Instrumentation Issue Impacted on availability - issue resolved 2218 2
Yorkshire Water,LOMBARDS WYND/1 CSO,WADC1089,A1,,,0.0,0.0,0.0,"Instrumentation issue, resolution ongoing, additional on-site installation required WADC1089 A1"
Yorkshire Water,LOMBARDS WYND/2 CSO,YWUCD2/82,1,,,195.98,81.0,81.99,Instrumentation Issue Impacted on availability - issue resolved YWUCD2/82 1
Yorkshire Water,LONDESBOROUGH PARK/CSO,WRA8538,A2,,,0.0,0.0,98.3,WRA8538 A2
Yorkshire Water,LONG LANE/STW,2081,2,,,148.15,20.0,100.0,2081 2
Yorkshire Water,LONG LEE LANE/CSO,WRA7988,1,,,0.97,1.0,94.31,WRA7988 1
Yorkshire Water,LONG MARSTON/STW,E799(SS),2,,,0.0,0.0,99.92,E799(SS) 2
Yorkshire Water,LONG RISTON NORTH/STW,WRA7249,2,,,554.28,56.0,99.73,WRA7249 2
Yorkshire Water,LONGFIELD ROAD/CSO,WRA8748,1,,,94.42,27.0,96.66,WRA8748 1
Yorkshire Water,LONGLANDS ROAD/NO 2 CSO,WRA8449,1,,,2033.92,145.0,99.45,WRA8449 1
Yorkshire Water,LONGLEY HALL/NO 2 CSO,WRA8161,A1,,,1.02,3.0,100.0,WRA8161 A1
Yorkshire Water,LONGLEY PARK/CSO,WRA8682,A1,,,20.93,7.0,100.0,WRA8682 A1
Yorkshire Water,LONGROYD BRIDGE/CSO,YWUCD2/60,1,,,0.0,0.0,0.0,Instrumentation Issue Impacted on availability - resolution ongoing YWUCD2/60 1
Yorkshire Water,LONGROYD MANCH ROAD/CSO,WRA9302,A1,,,0.0,0.0,99.99,WRA9302 A1
Yorkshire Water,LONGSIDE LANE HALL/CSO,WRA6968,1,,,140.6,33.0,100.0,WRA6968 1
Yorkshire Water,LORDS LANE BRIGHOUSE/CSO,EPR/UP3229XP,A1,,,0.09,1.0,100.0,EPR/UP3229XP A1
Yorkshire Water,LOTHERSDALE/CSO,WA6084,1,,,0.39,1.0,100.0,WA6084 1
Yorkshire Water,LOW COMMON/CSO,S/CB/51,1,,,33.0,5.0,28.98,Instrumentation Issue Impacted on availability - resolution ongoing S/CB/51 1
Yorkshire Water,LOW LANE/CSO,C5413,1,,,0.0,0.0,99.11,C5413 1
Yorkshire Water,LOW LN HUTTON SESSAY/CSO,27/23/0303,1,,,76.58,15.0,100.0,27/23/0303 1
Yorkshire Water,LOW MILL LANE 179/CSO,27/19/0092,1,,,0.0,0.0,85.88,Instrumentation Issue Impacted on availability - issue resolved 27/19/0092 1
Yorkshire Water,LOW MILL LANE 27/CSO,WRA8453,1,,,0.0,0.0,0.0,Instrumentation Issue Impacted on availability - resolution ongoing WRA8453 1
Yorkshire Water,LOW MILL ROAD/CSO,S/B/50,3,,,0.0,0.0,66.52,Instrumentation Issue Impacted on availability - issue resolved S/B/50 3
Yorkshire Water,LOW MOOR LANE/CSO,27/22/0096,A2,,,450.49,79.0,98.99,27/22/0096 A2
Yorkshire Water,LOWDALE LANE/NO 2 CSO,27/29/0089,A1,,,8.95,7.0,99.83,27/29/0089 A1
Yorkshire Water,LOWER EDGE ROAD/CSO,WRA8764,1,,,54.73,22.0,100.0,WRA8764 1
Yorkshire Water,LOWER HIRST/CSO,WRA9181,A1,,,63.53,24.0,53.82,Instrumentation Issue Impacted on availability - resolution ongoing WRA9181 A1
